countrycode,country,currency_unit,year,rgdpe,rgdpo,pop,emp,avh,hc,ccon,cda,cgdpe,cgdpo,cn,ck,ctfp,cwtfp,rgdpna,rconna,rdana,rnna,rkna,rtfpna,rwtfpna,labsh,irr,delta,xr,pl_con,pl_da,pl_gdpo,i_cig,i_xm,i_xr,i_outlier,i_irr,cor_exp,statcap,csh_c,csh_i,csh_g,csh_x,csh_m,csh_r,pl_c,pl_i,pl_g,pl_x,pl_m,pl_n,pl_k
FIN,Finland,Euro,2014.0,232326.7656,224687.3125,5.461411,2.525653362,1609.533991,3.409662008,175786.7656,234248.0781,232105.3594,218635.2969,1259012.75,0.01687152311,0.7825753689,0.8096477389,226272.5,179867.9375,237989.4063,1181666.375,0.9601473212,0.9669535756,0.9672097564,0.6012968421,0.0573217161,0.03868136927,0.7537307367,1.234060884,1.182640553,1.255502939,ICP PPP timeseries: benchmark or interpolated,Benchmark,Market-based,Regular,Regular,0.7928917056,,0.572766304,0.2673918903,0.2312519103,0.4676153064,-0.5385978222,-0.0004276546242,1.195106626,1.028025389,1.33054316,0.7252765894,0.650214076,0.9004784822,0.9121849537
FIN,Finland,Euro,2015.0,237412.9219,228346.4063,5.481122,2.524532795,1607.140027,3.428412676,180066.0781,237707.9844,236363.9375,226713.9688,1231949.875,0.01608195156,0.8084228635,0.8172450662,227502.6719,182572.1563,241147.7031,1196079.375,0.9691548347,0.9665092826,0.9742981195,0.5934157968,0.05987074971,0.03837808222,0.9016589616,1.02667439,0.9918605685,1.034078717,ICP PPP timeseries: benchmark or interpolated,Benchmark,Market-based,Regular,Regular,0.78605905,,0.5622757077,0.2542494833,0.2319676727,0.3989723921,-0.4438779354,-0.003587389365,1.001777768,0.8831065297,1.087022424,0.6598185301,0.5979568362,0.7820908427,0.8037070036
FIN,Finland,Euro,2016.0,245351.4844,234079.3125,5.497713,2.536311865,1606.30325,3.44726634,184526.6563,246985.4375,243869.7656,234375.6875,1265614.5,0.01620605774,0.8192336559,0.834012866,233898.7969,186122.25,249542.0313,1215640.125,0.9833761454,0.9821798205,0.9965426326,0.5883380771,0.06106137484,0.03812899068,0.904035128,1.017092943,0.9866245985,1.026590705,ICP PPP timeseries: benchmark or interpolated,Benchmark,Market-based,Regular,Regular,0.7858891173,,0.5576499701,0.2664900422,0.2296614647,0.3739074171,-0.4281331599,0.0004242644645,1.000202894,0.8966095448,1.058104277,0.6541450024,0.6029453278,0.7850229144,0.8026325107
FIN,Finland,Euro,2017.0,253666.0938,241547.7031,5.511371,2.563268185,1600.320087,3.466223955,187509.8125,253988.3125,253666.0938,241547.7031,1237802.375,0.01563007385,0.8293409348,0.8388601542,241547.7031,187509.8125,253988.2969,1237802.375,1.0,1.0,1.0,0.5678055882,0.06578657776,0.03795868531,0.8852055083,1.035511017,1.006174088,1.056653619,Benchmark,Benchmark,Market-based,Regular,Regular,0.7890172948,,0.5475662947,0.2752189636,0.2287185043,0.4163716733,-0.4776526093,0.009777218103,1.027508736,0.9234263301,1.054669023,0.6689690948,0.6075820327,0.858397007,0.8942191601
FIN,Finland,Euro,2018.0,258308.6094,244091.6875,5.522576,2.629456997,1597.730475,3.485285759,191055.4688,260885.9531,257947.3281,244253.2188,1258960.0,0.01572451368,0.8105037212,0.8323682547,245213.3906,190745.125,261035.2969,1261921.875,1.019548059,0.9900570512,1.002315521,0.5712717175,0.06330093741,0.0378957279,0.8467726671,1.095051289,1.069778681,1.129755974,Extrapolated,Benchmark,Market-based,Regular,Regular,,,0.5507070422,0.2858938277,0.2314954251,0.4385481477,-0.5064638853,-0.0001805811626,1.0866009,1.000633359,1.115153909,0.7025815845,0.6333768368,0.932585299,0.8997781277
FIN,Finland,Euro,2019.0,261017.3438,248551.5469,5.532156,2.673705339,1590.694538,3.50445199,193049.7813,259182.4063,260316.4844,249282.9844,1281196.5,0.0155758718,0.8069859147,0.8069559932,248022.4219,192498.3281,259878.7813,1284489.125,1.037010908,0.9840992689,0.9806363583,0.5712717175,0.0612100102,0.03787628934,0.8932762571,1.051617146,1.034495711,1.080283642,Extrapolated,Extrapolated,Market-based,Regular,Regular,,,0.5439347625,0.2652913332,0.2304854542,0.4326476753,-0.4799861312,0.007626878098,1.040507555,0.984516263,1.077835202,0.6753642559,0.6161170006,0.9178730845,0.8583527803
FRA,France,Euro,2000.0,2135621.25,2128715.25,60.874357,25.62522507,1558.338802,2.891695738,1605491.125,2059562.75,2087296.75,2105389.0,7497759.0,0.1305361688,1.145328522,1.077746034,2328356.75,1703502.25,2324225.25,13801955.0,0.7427702546,0.9960123897,0.9662005901,0.6154210567,0.06546250731,0.03223133832,1.085400833,0.646409452,0.6526373625,0.6470290422,Benchmark,Benchmark,Market-based,Regular,Regular,,,0.5749526024,0.2156711519,0.1876100749,0.2792143524,-0.2773419917,0.01989374682,0.6060896516,0.6746578813,0.7699739933,0.5018246174,0.5206257105,0.6805130839,1.078619838
FRA,France,Euro,2001.0,2198350.5,2185648.25,61.269223,25.97429085,1537.956604,2.907761812,1676407.75,2125825.5,2159787.75,2168642.75,7426838.0,0.1242536083,1.181642532,1.111507058,2374544.75,1739016.875,2365580.0,14057476.0,0.7628546953,1.001771212,0.9698391557,0.6170725822,0.06402949989,0.03266296163,1.11751,0.6261719465,0.6373093724,0.6347071528,Benchmark,Benchmark,Market-based,Regular,Regular,,,0.5817655325,0.2072345465,0.1912560761,0.2713501155,-0.2702372372,0.01863088645,0.5904586911,0.6788539886,0.7348050475,0.4928105175,0.5016653538,0.7002648711,1.1145823
FRA,France,Euro,2002.0,2213269.5,2197271.75,61.712083,26.10230446,1503.886735,2.923917294,1711468.25,2140697.0,2184165.0,2186888.0,7400984.5,0.1213277876,1.196807384,1.115405679,2401508.5,1773839.875,2391870.0,14286074.0,0.7788542509,1.012636065,0.9801233411,0.6215562224,0.06182751432,0.03299502283,1.062551667,0.6696498394,0.6841766238,0.6833246946,Benchmark,Benchmark,Market-based,Regular,Regular,,,0.5829823613,0.1962738037,0.1996221095,0.27873227,-0.2768427432,0.01923221722,0.6326293349,0.7420992851,0.7777656913,0.5003640056,0.502127409,0.7723788619,1.150716186
FRA,France,Euro,2003.0,2144512.5,2144133.75,62.182111,26.12419891,1507.256771,2.94016242,1666325.125,2093847.375,2124138.5,2127981.0,7391494.5,0.1203673333,1.135713339,1.060832858,2421277.0,1802391.5,2423827.0,14514070.0,0.7942844033,1.008007526,0.9806065559,0.6217507124,0.06050638109,0.03320678324,0.8860341667,0.8547270298,0.8664264679,0.8648620248,Benchmark,Benchmark,Market-based,Regular,Regular,,,0.5853651166,0.2009050846,0.1976893991,0.3069763482,-0.3079132438,0.01697722636,0.8014470935,0.9120265245,1.012490869,0.5480375886,0.5540009141,0.9693846703,1.333330274
FRA,France,Euro,2004.0,2197558.25,2188098.25,62.649664,26.16540337,1530.856012,2.956497908,1651027.125,2158403.75,2180486.0,2172882.0,8400404.0,0.1332619935,1.062819481,0.9964925647,2489792.75,1838718.875,2496507.0,14754241.0,0.8104530573,1.014281154,0.988329649,0.6164361238,0.06076405942,0.03339048475,0.805365,0.9880268574,0.9703499079,0.9737457633,Benchmark,Benchmark,Market-based,Regular,Regular,,,0.5785042644,0.2335039675,0.1813285947,0.3275425732,-0.3404591382,0.019579757,0.9098265171,0.9128284454,1.237514257,0.5816965699,0.5866628289,0.9980626702,1.302256703
FRA,France,Euro,2005.0,2312443.0,2372596.75,63.092888,26.33457184,1532.075909,2.972923994,1753196.875,2331730.0,2333724.0,2339121.75,9281866.0,0.1444288343,1.076907039,0.9958062768,2531203.75,1876782.125,2552464.25,15002391.0,0.8271310329,1.015094042,0.9947471023,0.6158434153,0.05920091271,0.03357434645,0.80412,0.9702956676,0.9410159588,0.938844502,Benchmark,Benchmark,Market-based,Regular,Regular,0.9051212233,,0.5713984966,0.2473291755,0.1781122386,0.3197043836,-0.3365238905,0.01997957379,0.893742919,0.8522861004,1.215882897,0.5803477764,0.6046975851,0.9573384523,1.136154413
FRA,France,Euro,2006.0,2413424.25,2432615.5,63.503047,26.60958672,1515.0112,2.989441156,1795209.125,2425862.0,2420215.25,2415135.25,10627863.0,0.1590857953,1.045862913,0.9816384315,2593201.0,1912540.5,2612271.0,15264812.0,0.8446258307,1.028626561,1.006963253,0.6155794263,0.05722288042,0.03375408798,0.7971408333,0.9943820238,0.9579622746,0.9599772692,Benchmark,Benchmark,Market-based,Regular,Regular,,,0.563521564,0.2611252964,0.1797946095,0.3309630156,-0.3550685942,0.01966407709,0.9239350557,0.8542901278,1.215180755,0.5992590785,0.6180479527,0.906761229,1.028025866
FRA,France,Euro,2007.0,2537276.0,2546277.75,63.884679,26.9914341,1536.815501,3.006050348,1862644.75,2554534.5,2536418.25,2524260.0,11747999.0,0.167717576,1.029522896,0.98376894,2656079.25,1958368.75,2697494.75,15556713.0,0.8643900752,1.022609949,1.009260893,0.6073021293,0.05860600248,0.03396590054,0.7306375,1.091983438,1.047570467,1.052616119,Benchmark,Benchmark,Market-based,Regular,Regular,,,0.5565884709,0.2740960717,0.1813088506,0.3291625679,-0.3607346714,0.01957867295,1.02344346,0.9280056953,1.302390099,0.6499040127,0.6709949374,0.948641181,1.087099314
FRA,France,Euro,2008.0,2568201.25,2568574.25,64.245428,27.13174248,1542.796085,3.022751808,1912948.5,2612404.0,2582489.5,2518676.75,12598844.0,0.1750693917,0.996810019,0.9830129147,2662850.75,1972104.25,2710925.5,15838762.0,0.8841078281,1.007202148,0.9964631796,0.607688725,0.05490227416,0.03423350304,0.6826747112,1.175185442,1.130107641,1.158739805,Benchmark,Benchmark,Market-based,Regular,Regular,,,0.565643847,0.2777075469,0.1938614994,0.3353396058,-0.3952331543,0.02268064767,1.115751982,1.006823897,1.348598838,0.7044654489,0.6981665492,1.015973806,1.122753263
FRA,France,Euro,2009.0,2519388.0,2487517.5,64.598474,26.83287621,1531.451173,3.039546251,1932437.375,2540969.5,2521018.0,2474867.75,13114334.0,0.1847030222,0.976980269,0.9748016,2586338.75,1990440.625,2642830.0,16031712.0,0.8939432502,0.9818613529,0.9750071764,0.6213255525,0.04852784052,0.03432410583,0.7198433598,1.106102943,1.067053199,1.086951137,Benchmark,Benchmark,Market-based,Regular,Regular,,,0.570097506,0.2458847016,0.2107270062,0.2824887633,-0.3299077451,0.02070981264,1.055829525,0.9430477619,1.24211216,0.6636892557,0.6626020074,0.9346629381,0.9335541129
FRA,France,Euro,2010.0,2613960.75,2591608.5,64.952503,26.87616158,1539.803062,3.056433678,1995495.5,2653908.75,2620077.25,2563624.5,14135247.0,0.2001291513,0.947077632,0.9455046654,2636758.0,2024295.25,2697125.0,16233568.0,0.9060703516,0.9881465435,0.9822589755,0.6207011938,0.0489083156,0.03428758681,0.755044952,1.050755143,1.008599877,1.030809999,Benchmark,Benchmark,Market-based,Regular,Regular,,,0.5698940754,0.2568290532,0.2084943056,0.2973367274,-0.3525637984,0.02000959963,1.001259685,0.8808371425,1.186045051,0.671687007,0.6627270579,0.8511261344,0.8108590841
FRA,France,Euro,2011.0,2680534.25,2665867.25,65.310392,27.09838295,1546.331189,3.075263262,2069179.625,2752341.0,2699752.5,2626632.25,14813058.0,0.2076837867,0.9354641438,0.9405955076,2694574.25,2039460.0,2753825.5,16442443.0,0.9190345407,0.9928569198,0.9860678315,0.6191897988,0.0482557565,0.03434332833,0.7193552536,1.088692665,1.059877992,1.089382887,Benchmark,Benchmark,Market-based,Regular,Regular,0.7676915198,,0.5796492696,0.2600902021,0.2081197947,0.3134789467,-0.3834471107,0.02210890315,1.033330917,0.9726033807,1.242884278,0.7068306208,0.6960064769,0.8927015066,0.8287080526
FRA,France,Euro,2012.0,2716635.75,2701083.0,65.665818,27.20867538,1540.880619,3.094208956,2069800.375,2769528.25,2734094.25,2657192.0,14971654.0,0.2054646909,0.9384628534,0.9398277998,2703011.75,2043250.25,2742075.75,16643017.0,0.9323718548,0.9864483476,0.9724778533,0.6233840585,0.04601981491,0.0344523415,0.7782936014,1.020073533,0.9816139936,1.010023117,ICP PPP timeseries: benchmark or interpolated,Benchmark,Market-based,Regular,Regular,0.8062351605,,0.5752132535,0.2633335888,0.2037294507,0.3026455343,-0.3714576662,0.02653581835,0.960814476,0.8678506017,1.187386394,0.6926246881,0.6717091203,0.8429464102,0.7501097918
FRA,France,Euro,2013.0,2706556.0,2675257.0,66.007876,27.21593094,1526.242001,3.113271475,2059097.625,2735172.25,2707164.5,2632049.5,15860023.0,0.2077981383,0.9182600975,0.9233745337,2718589.75,2059661.125,2760736.5,16827310.0,0.9440635443,0.9894192219,0.9764173627,0.6231543422,0.04585861042,0.03456553072,0.7531591818,1.07505846,1.038384438,1.068018436,ICP PPP timeseries: benchmark or interpolated,Benchmark,Market-based,Regular,Regular,0.8215137914,,0.5756700635,0.2568624616,0.2066471279,0.3032972217,-0.3687718213,0.02629496716,1.013635159,0.9266880155,1.246169209,0.71151793,0.6913066506,0.8351985216,0.7463517785
FRA,France,Euro,2014.0,2701232.75,2680612.5,66.32139,27.31221581,1518.111034,3.132451296,2039305.0,2733609.5,2702652.5,2633556.0,16363345.0,0.2070368081,0.9055945873,0.9076991677,2744584.5,2079609.75,2801303.75,17002716.0,0.9559918642,0.9914871454,0.9834324121,0.6237217188,0.04527267069,0.03468314931,0.7537307367,1.096997857,1.055320859,1.083009362,ICP PPP timeseries: benchmark or interpolated,Benchmark,Market-based,Regular,Regular,0.8246973803,,0.5663170218,0.2636376321,0.2080371231,0.296992898,-0.3561372459,0.02115252987,1.038604021,0.9329077601,1.255957007,0.724927187,0.7036942244,0.8283304572,0.7289301157
FRA,France,Euro,2015.0,2772463.25,2730343.75,66.596315,27.38507652,1519.484356,3.151749134,2068600.25,2778087.0,2762439.25,2716354.5,16506730.0,0.203340143,0.9153259993,0.9025758505,2775129.5,2107348.5,2844287.25,17175696.0,0.9690313339,0.9913905859,0.9874356985,0.6179559827,0.04734340683,0.03488368541,0.9016589616,0.9176473022,0.8826285601,0.8976029754,ICP PPP timeseries: benchmark or interpolated,Benchmark,Market-based,Regular,Regular,0.8237381672,,0.5543174148,0.2611908019,0.2072180212,0.2753340304,-0.320882678,0.02282240242,0.8751677275,0.7805270553,1.031282067,0.6604329944,0.6463720798,0.6933388114,0.6211767197
FRA,France,Euro,2016.0,2819433.25,2765765.25,66.828164,27.58411026,1522.069358,3.171165943,2110360.0,2820480.5,2803517.25,2763681.0,16967790.0,0.20738855,0.9097693563,0.8969597816,2805530.25,2142460.75,2885710.0,17357434.0,0.9833141565,0.9874169827,0.9869887829,0.6203251481,0.04654756561,0.0351693444,0.904035128,0.9133493304,0.8814946413,0.8942006826,ICP PPP timeseries: benchmark or interpolated,Benchmark,Market-based,Regular,Regular,0.8242456326,,0.5536854267,0.2569473684,0.2099193335,0.2697755992,-0.3132781386,0.02295041829,0.8763509989,0.7868279219,1.010936499,0.6557165384,0.6474410295,0.684091866,0.5941464305
FRA,France,Euro,2017.0,2922007.0,2869816.5,67.022411,27.88164139,1505.367862,3.190702438,2173352.75,2953114.25,2922007.0,2869816.5,17562930.0,0.2125921845,0.9184535146,0.9091368318,2869816.5,2173352.75,2953114.25,17562930.0,1.0,1.0,1.0,0.6233615279,0.04545329511,0.03552792221,0.8852055083,0.9269429445,0.8881398439,0.9042916894,Benchmark,Benchmark,Market-based,Regular,Regular,0.8202397334,,0.5441955328,0.2717112899,0.2131186575,0.2695506513,-0.3225132823,0.0239371378,0.8970604539,0.7799878716,1.00324738,0.6765918732,0.6624497771,0.6979388595,0.5825462341
FRA,France,Euro,2018.0,2965537.75,2902140.75,67.191027,28.18206406,1495.457921,3.210359335,2196482.0,2991967.75,2961145.75,2901337.75,17742972.0,0.2154267281,0.9033295512,0.8956845999,2921268.5,2193162.25,2994463.5,17778742.0,1.017873168,1.004719496,1.000843644,0.6241320372,0.04464065284,0.03595253825,0.8467726671,0.9794620275,0.9414814711,0.960889101,Extrapolated,Benchmark,Market-based,Regular,Regular,,,0.5427945256,0.274178952,0.2142638862,0.2777350843,-0.3311473131,0.02217490226,0.9539639354,0.8366103172,1.044056296,0.7055518627,0.6862983704,0.7475348115,0.5817185044
FRA,France,Euro,2019.0,3018884.75,2946958.25,67.351247,28.53256416,1504.912353,3.230137348,2233350.0,3039703.0,3010224.0,2950146.25,17987252.0,0.2157776654,0.888051331,0.880027771,2965338.5,2227413.25,3045946.5,18013436.0,1.037202716,0.9971337914,0.9953486919,0.6241320372,0.04379336536,0.03641344607,0.8932762571,0.9340803623,0.9020984769,0.9204690456,Extrapolated,Extrapolated,Market-based,Regular,Regular,,,0.5416618586,0.2733264863,0.215368405,0.2748405635,-0.3273849487,0.0221876204,0.9130028486,0.8135182261,0.9870913625,0.6861745715,0.6659615636,0.7245367169,0.5477560759
GUY,Guyana,Guyana Dollar,2000.0,3501.685791,3500.221436,0.746715,0.239744395,,2.434962273,2711.064453,3477.766357,3361.472168,3316.467285,,,,,3569.646729,3090.858887,3694.384766,,,,,,,,182.43,0.3324836791,0.3380959332,0.3426839411,Extrapolated,Benchmark,Market-based,Regular,,,,0.6103596091,0.2311803102,0.2070959359,0.2949555814,-0.4243035018,0.0807120949,0.3483563364,0.3579409719,0.2857032716,0.4642488658,0.4158511162,,
GUY,Guyana,Guyana Dollar,2001.0,3855.102539,3828.634033,0.745206,0.2394970357,,2.451915979,3140.34668,4000.507568,3720.119629,3610.276367,,,,,3960.323975,3605.334717,4260.248535,,,,,,,,187.3208333,0.3272085786,0.3312407732,0.3413188159,Extrapolated,Benchmark,Market-based,Regular,,,,0.6907065511,0.2382534891,0.1791290045,0.3146506846,-0.4467865825,0.02404683083,0.3412086964,0.3459618688,0.2732252181,0.4506363571,0.3933111131,,
GUY,Guyana,Guyana Dollar,2002.0,4239.758789,4006.780273,0.744789,0.2396000028,,2.468987703,3243.616211,4191.266113,4110.001953,3769.104004,,,,,4342.237305,3703.452881,4429.58252,,,,,,,,190.665,0.328343451,0.3316925764,0.3616926074,Extrapolated,Benchmark,Market-based,Regular,,,,0.6619972587,0.2514257729,0.1985829175,0.4585361779,-0.6289619803,0.0584198907,0.3452334106,0.3431559205,0.2720389962,0.4588173926,0.3794599771,,
GUY,Guyana,Guyana Dollar,2003.0,4577.114258,4415.214844,0.745143,0.2399509847,,2.486178398,3539.82959,4467.102539,4451.497559,4177.496094,,,,,4664.100586,3991.077148,4682.024414,,,,,,,,193.8783333,0.3351647556,0.3400365412,0.3623395562,Extrapolated,Benchmark,Market-based,Regular,,,,0.6259840727,0.2219685614,0.221372664,0.4195382297,-0.5473688245,0.05850530416,0.3581317663,0.3586343825,0.2702201009,0.4964863062,0.4215875864,,
GUY,Guyana,Guyana Dollar,2004.0,5101.013672,5013.973633,0.745737,0.240379557,,2.503488779,4176.074219,5117.423828,4971.902344,4721.428711,,,,,5227.389648,4727.541992,5382.198242,,,,,,,,198.3075,0.3454150856,0.3502270281,0.3688067198,Extrapolated,Benchmark,Market-based,Regular,,,,0.6772255301,0.1993781477,0.2072682232,0.4141637087,-0.551628828,0.0535932295,0.3686548769,0.3715740144,0.2694817185,0.5406947732,0.4613540769,,
GUY,Guyana,Guyana Dollar,2005.0,5382.199707,5557.102539,0.746163,0.2407543063,,2.520919561,5875.272949,6886.469727,5358.445313,5051.48291,,,,,5560.886719,6571.227051,7149.042969,,,,,,,,199.875,0.3644539416,0.369183898,0.3916179836,Extrapolated,Benchmark,Market-based,Regular,,,55.55555556,0.9231598377,0.2001782507,0.2399190664,0.3834438324,-0.6825897098,-0.0641111955,0.3875763714,0.3966658413,0.2754835784,0.5483381152,0.4348502457,,
GUY,Guyana,Guyana Dollar,2006.0,6111.0,5928.051758,0.746343,0.2410498708,,2.538471937,5963.679688,7541.70752,6044.851563,5558.626953,,,,,6343.242676,6675.543457,7916.648438,,,,,,,,200.1883333,0.3846728206,0.3936933279,0.4281305075,Extrapolated,Benchmark,Market-based,Regular,,,52.22222222,0.8469561338,0.283888042,0.2259130329,0.3954711556,-0.7718222141,0.01959385909,0.4106073678,0.4277837276,0.2874431908,0.5703071952,0.4404441118,,
GUY,Guyana,Guyana Dollar,2007.0,6555.035156,6353.610352,0.746474,0.2413296998,,2.556146383,6870.269531,8301.801758,6474.392578,6043.221191,,,,,6799.402832,7687.271484,8721.478516,,,,,,,,202.3466667,0.4116529524,0.4218108952,0.451906234,Extrapolated,Benchmark,Market-based,Regular,,,54.44444444,0.9103257656,0.2368822694,0.2265298069,0.3511704206,-0.7247794271,-0.0001288183266,0.4388409257,0.4705612659,0.302396208,0.6206831932,0.4766397774,,
GUY,Guyana,Guyana Dollar,2008.0,6656.255371,6847.983398,0.746817,0.2416782379,,2.569373369,7395.302734,8804.779297,6632.588379,6395.870117,,,,,6918.743652,8218.458984,9187.739258,,,,,,,,203.6333333,0.445088625,0.4561098516,0.4729909599,Extrapolated,Benchmark,Market-based,Regular,,,53.33333333,0.9310594797,0.2203729451,0.2252026498,0.3667946756,-0.7434310913,1.329837801e-06,0.4743213654,0.5139365196,0.3242310882,0.6735517979,0.5406845212,,
GUY,Guyana,Guyana Dollar,2009.0,6927.189453,6535.703125,0.747718,0.2422077358,,2.581404209,7002.373047,8594.519531,6867.507324,6326.749023,,,,,7168.614258,7709.302246,8974.364258,,,,,,,,203.95,0.4453340471,0.4609622657,0.5003615022,Extrapolated,Benchmark,Market-based,Regular,,,55.55555556,0.8563258052,0.2516531944,0.2504626513,0.3499312997,-0.7083699107,-3.001791811e-06,0.481089592,0.5296962857,0.3230867386,0.6574038267,0.502383709,,
